"Facility ID","Facility Name","Address","City","State","ZIP Code","County","Telephone","Patients who reported that staff definitely gave care in a professional way and the facility was clean","Patients who reported that staff somewhat gave care in a professional way or the facility was somewhat clean","Patients who reported that staff did not give care in a professional way or the facility was not clean","Facilities and staff linear mean score","Patients who reported that staff definitely communicated about what to expect during and after the procedure","Patients who reported that staff somewhat communicated about what to expect during and after the procedure","Patients who reported that staff did not communicate about what to expect during and after the procedure","Communication about your procedure linear mean score","Patients who gave the facility a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 0 to 6 on a scale from 0 (lowest) to 10 (highest)","Patients’ rating of the facility linear mean score","Patients who reported YES they would DEFINITELY recommend the facility to family or friends.","Patients who reported PROBABLY YES they would recommend the facility to family or friends.","Patients who reported NO, they would not recommend the facility to family or friends.","Patients recommending the facility linear mean score","Footnote","Number of Sampled Patients","Number of Completed Surveys","Survey Response Rate Percent","Start Date","End Date"
340004,HIGH POINT REGIONAL HEALTH SYSTEM,601 N ELM ST,HIGH POINT,NC,27261,GUILFORD,(336) 878-6000,96,3,1,98,91,7,2,94,81,15,4,92,78,18,4,91,,1813,441,24,10/01/2018,09/30/2019
340008,SCOTLAND MEMORIAL HOSPITAL,500 LAUCHWOOD DR,LAURINBURG,NC,28352,SCOTLAND,(910) 291-7000,97,2,1,98,94,5,1,96,87,10,3,94,82,16,2,93,,1866,416,22,10/01/2018,09/30/2019
340010,WAYNE MEMORIAL HOSPITAL,2700 WAYNE MEMORIAL DR,GOLDSBORO,NC,27534,WAYNE,(919) 736-1110,98,2,0,99,93,6,1,96,87,12,1,95,79,20,1,93,,1841,615,33,10/01/2018,09/30/2019
340014,NOVANT HEALTH FORSYTH MEDICAL CENTER,3333 SILAS CREEK PARKWAY,WINSTON-SALEM,NC,27103,FORSYTH,(336) 718-5000,97,3,0,98,93,6,1,96,88,10,2,95,88,10,2,95,,4941,1544,31,10/01/2018,09/30/2019
340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,ROWAN,(704) 210-5000,98,2,0,99,92,6,2,95,90,8,2,95,81,18,1,93,,1285,322,25,10/01/2018,09/30/2019
340017,MARGARET R PARDEE MEMORIAL HOSPITAL,800 N JUSTICE ST,HENDERSONVILLE,NC,28791,HENDERSON,(828) 696-1000,98,2,0,99,93,6,1,96,88,11,1,95,87,12,1,95,,4671,1730,37,10/01/2018,09/30/2019
340021,ATRIUM HEALTH CLEVELAND,201 E GROVER ST,SHELBY,NC,28150,CLEVELAND,(704) 487-3000,98,2,0,99,92,6,2,95,84,13,3,94,80,17,3,92,,1507,375,25,10/01/2018,09/30/2019
340024,SAMPSON REGIONAL MEDICAL CENTER,607 BEAMAN ST,CLINTON,NC,28328,SAMPSON,(910) 592-8511,97,3,0,98,93,5,2,96,83,15,2,93,73,26,1,90,,1546,373,24,10/01/2018,09/30/2019
340027,UNC LENOIR HEALTH CARE,100 AIRPORT RD,KINSTON,NC,28501,LENOIR,(252) 522-7000,97,3,0,98,93,6,1,96,84,14,2,93,80,18,2,92,,1336,404,30,10/01/2018,09/30/2019
340030,DUKE UNIVERSITY HOSPITAL,PO BOX 3814 DUMC  ERWIN RD,DURHAM,NC,27710,DURHAM,(919) 684-8111,97,3,0,98,94,5,1,97,87,11,2,95,90,7,3,95,,2307,641,28,10/01/2018,09/30/2019
340032,CAROMONT REGIONAL MEDICAL CENTER,2525 COURT DR,GASTONIA,NC,28052,GASTON,(704) 834-4891,97,3,0,98,91,7,2,95,88,10,2,95,84,12,4,92,,1563,451,29,10/01/2018,09/30/2019
340037,ATRIUM HEALTH KINGS MOUNTAIN,706 W KING ST,KINGS MOUNTAIN,NC,28086,CLEVELAND,(704) 739-3601,97,3,0,98,95,4,1,97,90,8,2,95,79,18,3,92,,440,140,32,10/01/2018,09/30/2019
340041,CALDWELL MEMORIAL HOSPITAL,321 MULBERRY ST SW,LENOIR,NC,28645,CALDWELL,(828) 757-5100,97,3,0,98,93,6,1,96,85,12,3,94,82,16,2,93,,2149,546,25,10/01/2018,09/30/2019
340042,ONSLOW MEMORIAL HOSPITAL,317 WESTERN BOULEVARD,JACKSONVILLE,NC,28540,ONSLOW,(910) 577-2345,98,2,0,99,94,5,1,96,84,13,3,93,79,19,2,92,,2417,559,28,10/01/2018,09/30/2019
340047,NORTH CAROLINA BAPTIST HOSPITAL,MEDICAL CENTER BOULEVARD,WINSTON-SALEM,NC,27157,FORSYTH,(336) 716-2011,95,4,1,97,93,6,1,96,84,12,4,93,83,14,3,93,,5422,1268,24,10/01/2018,09/30/2019
340049,NORTH CAROLINA SPECIALTY HOSPITAL,3916 BEN FRANKLIN BOULEVARD,DURHAM,NC,27704,DURHAM,(919) 956-9300,97,3,0,98,92,6,2,95,87,10,3,94,89,9,2,96,,2095,702,34,10/01/2018,09/30/2019
340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,300 W 27 ST,LUMBERTON,NC,28359,ROBESON,(910) 671-5000,96,4,0,98,92,7,1,95,82,14,4,93,78,19,3,92,,2557,448,21,10/01/2018,09/30/2019
340051,WATAUGA MEDICAL CENTER,336 DEERFIELD ROAD,BOONE,NC,28607,WATAUGA,(828) 263-1211,98,2,0,99,92,7,1,96,85,13,2,94,87,12,1,95,,3204,601,19,10/01/2018,09/30/2019
340053,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,200 HAWTHORNE LANE,CHARLOTTE,NC,28233,MECKLENBURG,(704) 384-4000,97,3,0,98,91,7,2,95,85,12,3,93,82,16,2,93,,4498,1075,24,10/01/2018,09/30/2019
340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,101 MANNING DRIVE,CHAPEL HILL,NC,27514,ORANGE,(919) 966-4141,96,4,0,98,94,5,1,96,87,10,3,94,88,11,1,95,,2738,716,26,10/01/2018,09/30/2019
340064,WILKES REGIONAL MEDICAL CENTER,1370 WEST D ST,NORTH WILKESBORO,NC,28659,WILKES,(336) 651-8100,98,2,0,99,91,7,2,94,81,16,3,93,75,22,3,90,,1870,454,24,10/01/2018,09/30/2019
340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,500 JEFFERSON ST,WHITEVILLE,NC,28472,COLUMBUS,(910) 642-8011,98,2,0,99,93,6,1,96,86,12,2,94,78,21,1,92,,1755,385,22,10/01/2018,09/30/2019
340070,ALAMANCE REGIONAL MEDICAL CENTER,1240 HUFFMAN MILL RD,BURLINGTON,NC,27216,ALAMANCE,(336) 538-7000,98,2,0,99,93,5,2,95,89,9,2,95,83,16,1,94,,2658,740,28,10/01/2018,09/30/2019
340071,BETSY JOHNSON REGIONAL HOSPITAL,800 TILGHMAN DR,DUNN,NC,28334,HARNETT,(910) 892-7161,96,4,0,98,93,6,1,96,74,23,3,91,73,25,2,90,,1513,350,23,10/01/2018,09/30/2019
340073,DUKE HEALTH RALEIGH HOSPITAL,3400 WAKE FOREST RD,RALEIGH,NC,27609,WAKE,(919) 954-3000,97,3,0,98,92,7,1,96,87,11,2,94,85,14,1,95,,1178,384,33,10/01/2018,09/30/2019
340075,CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE,2201 S STERLING ST,MORGANTON,NC,28655,BURKE,(828) 580-5000,97,3,0,98,92,6,2,95,88,11,1,95,82,15,3,92,,2701,661,24,10/01/2018,09/30/2019
340085,NOVANT HEALTH THOMASVILLE MEDICAL CENTER,207 OLD LEXINGTON RD,THOMASVILLE,NC,27360,DAVIDSON,(336) 472-2000,98,2,0,99,93,6,1,96,86,14,0,95,82,17,1,93,,1471,422,29,10/01/2018,09/30/2019
340090,JOHNSTON HEALTH,509 BRIGHT LEAF BLVD,SMITHFIELD,NC,27577,JOHNSTON,(919) 934-8171,97,2,1,98,93,6,1,96,88,11,1,95,89,10,1,96,,3882,802,21,10/01/2018,09/30/2019
340091,"MOSES H. CONE MEMORIAL HOSPITAL, THE",1200 N ELM ST,GREENSBORO,NC,27401,GUILFORD,(336) 832-7000,98,2,0,99,92,6,2,95,90,9,1,95,87,12,1,95,,8311,2237,27,10/01/2018,09/30/2019
340096,LEXINGTON MEMORIAL HOSPITAL INC,250 HOSPITAL DRIVE,LEXINGTON,NC,27293,DAVIDSON,(336) 248-5161,96,4,0,98,93,6,1,96,85,14,1,94,79,20,1,92,,1784,455,26,10/01/2018,09/30/2019
340098,CAROLINAS MEDICAL CENTER-PINEVILLE,10628 PARK RD,CHARLOTTE,NC,28210,MECKLENBURG,(704) 379-5000,97,3,0,98,91,7,2,95,92,6,2,95,89,10,1,95,,1540,429,28,10/01/2018,09/30/2019
340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,1000 BLYTHE BLVD,CHARLOTTE,NC,28203,MECKLENBURG,(704) 355-2000,96,4,0,98,90,8,2,94,87,10,3,94,85,13,2,94,,2528,558,22,10/01/2018,09/30/2019
340114,REX HOSPITAL,4420 LAKE BOONE TRAIL,RALEIGH,NC,27607,WAKE,(919) 784-3100,98,2,0,99,92,7,1,95,89,9,2,95,89,9,2,95,,6991,2429,35,10/01/2018,09/30/2019
340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,155 MEMORIAL DRIVE,PINEHURST,NC,28374,MOORE,(910) 715-1000,97,3,0,99,92,7,1,96,88,11,1,95,88,11,1,95,,4086,1158,28,10/01/2018,09/30/2019
340119,STANLY REGIONAL MEDICAL CENTER,301 YADKIN ST,ALBEMARLE,NC,28001,STANLY,(704) 984-4000,98,2,0,99,94,5,1,97,87,11,2,94,82,17,1,94,,843,205,24,10/01/2018,09/30/2019
340123,RANDOLPH HOSPITAL,364 WHITE OAK STREET,ASHEBORO,NC,27204,RANDOLPH,(336) 625-5151,97,3,0,99,92,7,1,95,83,15,2,93,78,20,2,92,,2763,719,27,10/01/2018,09/30/2019
340130,ATRIUM HEALTH UNION,600 HOSPITAL DR,MONROE,NC,28112,UNION,(704) 283-3100,97,3,0,98,92,7,1,96,88,11,1,95,84,14,2,94,,2174,528,24,10/01/2018,09/30/2019
340131,CAROLINA EAST MEDICAL CENTER,2000 NEUSE BLVD,NEW BERN,NC,28560,CRAVEN,(252) 633-8640,97,3,0,98,91,7,2,95,88,10,2,95,87,11,2,94,,2757,955,35,10/01/2018,09/30/2019
340141,NEW HANOVER REGIONAL MEDICAL CENTER,2131 S 17TH ST,WILMINGTON,NC,28402,NEW HANOVER,(910) 343-7000,96,3,1,98,91,7,2,95,85,12,3,94,86,12,2,94,,4828,1610,34,10/01/2018,09/30/2019
340143,CATAWBA VALLEY MEDICAL CENTER,810 FAIRGROVE CHURCH RD,HICKORY,NC,28602,CATAWBA,(828) 326-3809,97,3,0,98,93,6,1,96,88,11,1,95,86,13,1,95,,3332,1012,32,10/01/2018,09/30/2019
340145,ATRIUM HEALTH LINCOLN,433 MCALISTER RD,LINCOLNTON,NC,28092,LINCOLN,(980) 212-2000,98,2,0,99,94,5,1,96,89,9,2,95,86,11,3,94,,2648,552,21,10/01/2018,09/30/2019
340147,NASH GENERAL HOSPITAL,2460 CURTIS ELLIS DRIVE,ROCKY MOUNT,NC,27804,NASH,(252) 443-8000,97,3,0,98,93,6,1,96,88,10,2,94,79,19,2,92,,1503,498,33,10/01/2018,09/30/2019
340148,NOVANT HEALTH MEDICAL PARK HOSPITAL,1950 S HAWTHORNE RD,WINSTON-SALEM,NC,27103,FORSYTH,(336) 718-0600,98,2,0,99,92,7,1,96,93,6,1,97,90,9,1,96,,1331,367,28,10/01/2018,09/30/2019
340155,DUKE REGIONAL HOSPITAL,3643 N ROXBORO STREET,DURHAM,NC,27704,DURHAM,(919) 470-4000,98,2,0,99,93,6,1,96,88,10,2,95,87,12,1,95,,1392,448,32,10/01/2018,09/30/2019
340158,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,1 MEDICAL CENTER DR,SUPPLY,NC,28462,BRUNSWICK,(910) 755-8121,98,2,0,99,93,5,2,95,89,8,3,95,86,11,3,94,,771,259,34,10/01/2018,09/30/2019
340166,ATRIUM HEALTH UNIVERSITY CITY,8800 NORTH TYRON STREET,CHARLOTTE,NC,28262,MECKLENBURG,(704) 548-6000,97,3,0,98,94,5,1,96,88,11,1,95,83,14,3,93,,1965,385,20,10/01/2018,09/30/2019
340171,NOVANT HEALTH MATTHEWS MEDICAL CENTER,1500 MATTHEWS TWNSHP PRKWY,MATTHEWS,NC,28106,MECKLENBURG,(704) 384-6500,96,4,0,98,90,8,2,94,87,10,3,94,87,11,2,95,,1859,432,23,10/01/2018,09/30/2019
340183,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,10030 GILEAD ROAD,HUNTERSVILLE,NC,28078,MECKLENBURG,(704) 316-4000,97,3,0,98,91,7,2,95,86,10,4,94,85,13,2,94,,1615,387,24,10/01/2018,09/30/2019
340187,DAVIE MEDICAL CENTER,223 HOSPITAL STREET,MOCKSVILLE,NC,27028,DAVIE,(336) 751-8100,99,1,0,99,94,5,1,97,95,4,1,97,93,6,1,97,,2052,647,32,10/01/2018,09/30/2019
341307,PENDER MEMORIAL HOSPITAL,507 E FREMONT ST,BURGAW,NC,28425,PENDER,(910) 300-4004,99,1,0,99,96,3,1,98,92,6,2,96,88,11,1,95,,257,114,45,10/01/2018,09/30/2019
341316,HIGHLANDS CASHIERS HOSPITAL,190 HOSPITAL DRIVE,HIGHLANDS,NC,28741,MACON,(828) 526-1200,100,0,0,100,80,7,13,84,66,34,0,93,59,41,0,86,1,75,7,9,10/01/2018,09/30/2019
341323,CHARLES A CANNON JR MEMORIAL HOSPITAL,434 HOSPITAL DRIVE,LINVILLE,NC,28646,AVERY,(828) 737-7000,98,2,0,99,96,4,0,98,88,12,0,97,85,15,0,95,3,384,97,26,10/01/2018,09/30/2019
350006,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701,WARD,(701) 857-5000,96,4,0,98,91,7,2,94,76,19,5,91,67,31,2,88,,2782,880,32,10/01/2018,09/30/2019
350011,SANFORD MEDICAL CENTER FARGO,801 BROADWAY NORTH,FARGO,ND,58122,CASS,(701) 234-2000,97,2,1,98,89,9,2,94,82,14,4,93,83,14,3,93,,978,326,34,10/01/2018,09/30/2019
350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,GRAND FORKS,(701) 780-5000,95,5,0,97,90,9,1,94,78,18,4,92,74,24,2,90,,2295,719,31,10/01/2018,09/30/2019
360003,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC",234 GOODMAN STREET,CINCINNATI,OH,45219,HAMILTON,(513) 584-1000,93,6,1,96,89,9,2,93,77,19,4,91,75,21,4,89,,2010,371,20,10/01/2018,09/30/2019
360006,RIVERSIDE METHODIST HOSPITAL,3535 OLENTANGY RIVER RD,COLUMBUS,OH,43214,FRANKLIN,(614) 566-5000,97,3,0,98,91,7,2,94,85,12,3,94,86,12,2,94,,8909,2270,25,10/01/2018,09/30/2019
360008,SOUTHERN OHIO MEDICAL CENTER,1805 27TH STREET,PORTSMOUTH,OH,45662,SCIOTO,(740) 356-5000,98,2,0,99,90,8,2,95,81,18,1,94,82,16,2,94,,1537,262,19,10/01/2018,09/30/2019
360009,LIMA MEMORIAL HEALTH SYSTEM,1001 BELLEFONTAINE AVENUE,LIMA,OH,45804,ALLEN,(419) 226-3335,95,4,1,97,88,10,2,93,80,17,3,92,76,22,2,91,,2453,585,24,10/01/2018,09/30/2019
360011,MARION GENERAL HOSPITAL,1000 MCKINLEY PARK DRIVE,MARION,OH,43302,MARION,(740) 383-8400,97,3,0,98,91,7,2,95,83,14,3,93,79,19,2,92,,4523,1139,25,10/01/2018,09/30/2019
360013,WILSON MEMORIAL HOSPITAL,915 WEST MICHIGAN STREET,SIDNEY,OH,45365,SHELBY,(937) 498-5405,98,2,0,99,92,7,1,95,82,17,1,93,72,27,1,90,,1368,395,29,10/01/2018,09/30/2019
360014,OHIOHEALTH O'BLENESS HOSPITAL,55 HOSPITAL DRIVE,ATHENS,OH,45701,ATHENS,(740) 593-5551,97,3,0,98,93,6,1,96,81,16,3,92,74,24,2,91,,2281,520,23,10/01/2018,09/30/2019
360017,GRANT MEDICAL CENTER,111 SOUTH GRANT AVENUE,COLUMBUS,OH,43215,FRANKLIN,(614) 566-9000,97,3,0,98,91,7,2,95,86,12,2,94,83,15,2,93,,10961,2414,22,10/01/2018,09/30/2019
360020,SUMMA HEALTH SYSTEM,525 EAST MARKET STREET,AKRON,OH,44309,SUMMIT,(330) 375-3000,96,4,0,98,92,7,1,95,86,11,3,94,81,17,2,92,,6546,1671,26,10/01/2018,09/30/2019
360026,GREENE MEMORIAL HOSPITAL,1141 NORTH MONROE DRIVE,XENIA,OH,45385,GREENE,(937) 352-2000,98,2,0,99,92,7,1,95,84,14,2,94,79,19,2,92,,1145,351,31,10/01/2018,09/30/2019
360029,WOOD COUNTY HOSPITAL,950 WEST WOOSTER STREET,BOWLING GREEN,OH,43402,WOOD,(419) 354-8900,98,2,0,99,93,6,1,96,86,13,1,94,78,22,0,93,,1557,568,36,10/01/2018,09/30/2019
360036,WOOSTER COMMUNITY HOSPITAL,1761 BEALL AVENUE,WOOSTER,OH,44691,WAYNE,(330) 263-8100,98,2,0,99,92,7,1,96,89,9,2,95,85,13,2,94,,1342,465,35,10/01/2018,09/30/2019
360039,GENESIS HOSPITAL,2951 MAPLE AVENUE,ZANESVILLE,OH,43701,MUSKINGUM,(740) 454-5000,98,2,0,99,91,7,2,95,88,11,1,95,87,11,2,95,,2919,665,23,10/01/2018,09/30/2019
360040,KNOX COMMUNITY HOSPITAL,1330 COSHOCTON ROAD,MOUNT VERNON,OH,43050,KNOX,(740) 393-9000,97,2,1,98,88,10,2,93,78,17,5,91,69,27,4,88,,1469,378,26,10/01/2018,09/30/2019
360044,WAYNE HEALTHCARE,835 SWEITZER STREET,GREENVILLE,OH,45331,DARKE,(937) 548-1141,97,2,1,98,91,8,1,95,84,15,1,93,71,27,2,89,,969,372,38,10/01/2018,09/30/2019
360046,MCCULLOUGH-HYDE MEMORIAL HOSPITAL,110 NORTH POPLAR STREET,OXFORD,OH,45056,BUTLER,(513) 524-5640,97,3,0,98,92,7,1,95,83,15,2,93,81,17,2,93,,1812,587,32,10/01/2018,09/30/2019
360051,MIAMI VALLEY HOSPITAL,ONE WYOMING STREET,DAYTON,OH,45409,MONTGOMERY,(937) 208-3023,96,4,0,98,91,7,2,95,86,10,4,94,83,14,3,93,,3495,919,26,10/01/2018,09/30/2019
360054,HOLZER MEDICAL CENTER,100 JACKSON PIKE,GALLIPOLIS,OH,45631,GALLIA,(740) 446-5000,99,1,0,100,96,4,0,98,89,9,2,95,84,14,2,94,,1741,486,28,10/01/2018,09/30/2019
360065,FISHER-TITUS HOSPITAL,272 BENEDICT AVENUE,NORWALK,OH,44857,HURON,(419) 668-8101,97,3,0,98,93,6,1,96,89,9,2,95,82,16,2,93,,1200,382,32,10/01/2018,09/30/2019
360068,PROMEDICA TOLEDO HOSPITAL,2142 NORTH COVE BOULEVARD,TOLEDO,OH,43606,LUCAS,(419) 291-7463,97,3,0,98,89,9,2,94,86,12,2,94,83,15,2,93,,3506,1217,35,10/01/2018,09/30/2019
360070,MERCY MEDICAL CENTER,1320 MERCY DRIVE NW,CANTON,OH,44708,STARK,(330) 489-1080,96,4,0,98,89,9,2,94,84,13,3,93,83,14,3,93,,1460,446,31,10/01/2018,09/30/2019
360072,FAIRFIELD MEDICAL CENTER,401 NORTH EWING STREET,LANCASTER,OH,43130,FAIRFIELD,(740) 687-8009,98,2,0,99,92,6,2,95,89,9,2,95,85,14,1,94,,3158,1002,32,10/01/2018,09/30/2019
360076,ATRIUM MEDICAL CENTER,ONE MEDICAL CENTER DRIVE,FRANKLIN,OH,45005,WARREN,(513) 420-5102,98,2,0,99,93,6,1,96,90,9,1,95,86,12,2,94,,1591,406,26,10/01/2018,09/30/2019
360079,KETTERING MEDICAL CENTER,3535 SOUTHERN BOULEVARD,KETTERING,OH,45429,MONTGOMERY,(937) 395-8165,98,2,0,99,91,7,2,95,89,10,1,95,88,10,2,95,,2273,677,30,10/01/2018,09/30/2019
360085,OHIO STATE UNIVERSITY STATE HEALTH SYSTEM,410 WEST 10TH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-9700,97,3,0,98,92,7,1,95,88,10,2,95,88,10,2,95,,12462,2709,22,10/01/2018,09/30/2019
360090,ST LUKE'S HOSPITAL,5901 MONCLOVA ROAD,MAUMEE,OH,43537,LUCAS,(419) 893-5900,96,3,1,98,91,7,2,94,84,13,3,93,81,17,2,93,,1895,695,40,10/01/2018,09/30/2019
360107,BELLEVUE HOSPITAL,1400 WEST MAIN STREET,BELLEVUE,OH,44811,SANDUSKY,(419) 483-4040,97,3,0,99,91,8,1,95,86,13,1,95,80,19,1,93,,1523,459,31,10/01/2018,09/30/2019
360109,COSHOCTON REGIONAL MEDICAL CENTER,1460 ORANGE STREET,COSHOCTON,OH,43812,COSHOCTON,(740) 623-4144,,,,,,,,,,,,,,,,,4,,,,,
360118,OHIOHEALTH MANSFIELD HOSPITAL,335 GLESSNER AVENUE,MANSFIELD,OH,44903,RICHLAND,(419) 526-8000,97,3,0,98,92,6,2,95,83,14,3,93,77,21,2,92,,4088,1249,31,10/01/2018,09/30/2019
360131,ALLIANCE COMMUNITY HOSPITAL,200 EAST STATE STREET,ALLIANCE,OH,44601,STARK,(330) 596-7018,97,3,0,98,92,7,1,95,86,12,2,94,81,18,1,93,,1802,549,31,10/01/2018,09/30/2019
360132,FORT HAMILTON HUGHES MEMORIAL HOSPITAL,630 EATON AVENUE,HAMILTON,OH,45013,BUTLER,(513) 867-2000,97,3,0,99,89,8,3,93,83,14,3,93,81,17,2,93,,2763,635,23,10/01/2018,09/30/2019
360133,GRANDVIEW AND SOUTHVIEW HOSPITALS,405 GRAND AVENUE,DAYTON,OH,45405,MONTGOMERY,(937) 723-3200,96,3,1,98,90,8,2,94,83,14,3,93,81,16,3,92,,3984,1017,26,10/01/2018,09/30/2019
360134,GOOD SAMARITAN HOSPITAL,375 DIXMYTH AVENUE,CINCINNATI,OH,45220,HAMILTON,(513) 862-2646,97,3,0,98,91,7,2,95,87,11,2,94,86,13,1,95,,1928,531,28,10/01/2018,09/30/2019
360148,POMERENE HOSPITAL,981 WOOSTER ROAD,MILLERSBURG,OH,44654,HOLMES,(330) 674-1015,97,3,0,98,90,8,2,94,82,16,2,93,72,27,1,90,,865,349,40,10/01/2018,09/30/2019
360150,WESTERN RESERVE HOSPITAL,1900 23RD STREET,CUYAHOGA FALLS,OH,44223,SUMMIT,(330) 971-7000,98,2,0,99,92,6,2,95,87,11,2,95,91,7,2,96,,4666,784,17,10/01/2018,09/30/2019
360152,DOCTORS HOSPITAL,5100 WEST BROAD STREET,COLUMBUS,OH,43228,FRANKLIN,(614) 544-1000,95,4,1,97,92,7,1,95,83,13,4,92,80,17,3,92,,5798,934,16,10/01/2018,09/30/2019
360155,SOUTHWEST GENERAL HEALTH CENTER,18697 BAGLEY ROAD,MIDDLEBURG HEIGHTS,OH,44130,CUYAHOGA,(440) 816-6701,97,3,0,99,89,9,2,94,87,11,2,94,84,14,2,93,,4272,1287,30,10/01/2018,09/30/2019
360156,MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,FREMONT,OH,43420,SANDUSKY,(419) 334-6617,97,2,1,98,91,7,2,95,82,15,3,92,68,30,2,89,,1395,477,34,10/01/2018,09/30/2019
360163,CHRIST HOSPITAL,2139 AUBURN AVENUE,CINCINNATI,OH,45219,HAMILTON,(513) 585-2000,,,,,,,,,,,,,,,,,4,,,,,
360170,BERGER HOSPITAL,600 NORTH PICKAWAY STREET,CIRCLEVILLE,OH,43113,PICKAWAY,(740) 420-8020,98,2,0,99,92,6,2,95,83,16,1,93,77,22,1,92,,1436,424,30,10/01/2018,09/30/2019
360174,UPPER VALLEY MEDICAL CENTER,3130 NORTH COUNTY ROAD 25A,TROY,OH,45373,MIAMI,(937) 440-7853,98,2,0,99,92,7,1,95,84,13,3,94,78,20,2,91,,1327,407,31,10/01/2018,09/30/2019
360179,BETHESDA NORTH,10500 MONTGOMERY ROAD,CINCINNATI,OH,45242,HAMILTON,(513) 865-1241,98,2,0,99,92,6,2,95,88,11,1,95,84,13,3,93,,4674,1379,30,10/01/2018,09/30/2019
360189,MADISON HEALTH,210 NORTH MAIN STREET,LONDON,OH,43140,MADISON,(740) 845-7000,94,6,0,97,83,14,3,90,79,19,2,92,75,24,1,91,,438,109,25,10/01/2018,09/30/2019
360203,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER,1341 NORTH CLARK STREET,CAMBRIDGE,OH,43725,GUERNSEY,(740) 439-8000,97,3,0,98,92,7,1,96,84,14,2,93,76,23,1,91,,1872,527,28,10/01/2018,09/30/2019
360210,GRADY MEMORIAL HOSPITAL,561 WEST CENTRAL AVENUE,DELAWARE,OH,43015,DELAWARE,(740) 368-5145,98,2,0,99,91,7,2,95,85,13,2,94,80,18,2,92,,3593,999,28,10/01/2018,09/30/2019
360218,LICKING MEMORIAL HOSPITAL,1320 WEST MAIN STREET,NEWARK,OH,43055,LICKING,(220) 564-4000,98,2,0,99,90,8,2,94,86,12,2,94,78,21,1,92,,793,240,31,10/01/2018,09/30/2019
360239,KETTERING MEDICAL CENTER - SYCAMORE,4000 MIAMISBURG-CENTERVILLE ROAD,MIAMISBURG,OH,45342,MONTGOMERY,(937) 384-8776,97,3,0,99,89,9,2,94,88,10,2,95,84,14,2,94,,1991,620,31,10/01/2018,09/30/2019
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,98,2,0,99,93,6,1,96,92,6,2,96,93,6,1,97,,3278,996,30,10/01/2018,09/30/2019
360259,BAY PARK COMMUNITY HOSPITAL,2801 BAY PARK DRIVE,OREGON,OH,43616,LUCAS,(419) 690-7700,97,3,0,98,86,11,3,91,86,12,2,94,77,21,2,92,,1405,428,30,10/01/2018,09/30/2019
360261,THREE GABLES SURGERY CENTER,5897 COUNTY ROAD 107,PROCTORVILLE,OH,45669,LAWRENCE,(740) 886-9911,96,4,0,98,90,8,2,94,86,13,1,95,92,6,2,96,,870,248,29,10/01/2018,09/30/2019
360348,DUBLIN METHODIST HOSPITAL,7500 HOSPITAL AVENUE,DUBLIN,OH,43016,FRANKLIN,(614) 544-8000,98,2,0,99,91,7,2,95,91,7,2,95,89,9,2,95,,5334,1574,30,10/01/2018,09/30/2019
360354,WEST CHESTER HOSPITAL,7700 UNIVERSITY DRIVE,WEST CHESTER,OH,45069,BUTLER,(513) 298-7700,97,3,0,98,91,7,2,95,90,8,2,95,89,9,2,95,,3438,793,24,10/01/2018,09/30/2019
360355,OHIO VALLEY SURGICAL HOSPITAL,100 WEST MAIN STREET,SPRINGFIELD,OH,45502,CLARK,(937) 521-3900,98,2,0,99,94,4,2,96,93,6,1,97,93,6,1,97,,682,278,41,10/01/2018,09/30/2019
360360,SOIN MEDICAL CENTER,3535 PENTAGON PARK BLVD,BEAVER CREEK,OH,45431,GREENE,(937) 702-4000,98,2,0,99,90,8,2,94,89,9,2,95,85,12,3,94,,3971,1096,28,10/01/2018,09/30/2019
360362,TRIHEALTH EVENDALE HOSPITAL,3155 GLENDALE MILFORD ROAD,CINCINNATI,OH,45241,HAMILTON,(513) 454-2222,97,3,0,99,92,6,2,95,87,11,2,94,85,13,2,94,,3846,1148,30,10/01/2018,09/30/2019
