"State","Condition","Measure ID","Measure Name","Score","Footnote","Start Date","End Date"
NY,Emergency Department,OP_18b_LOW_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (low),118,"25, 26",07/01/2018,06/30/2019
NY,Emergency Department,OP_18b_MEDIUM_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (moderate),164,"25, 26",07/01/2018,06/30/2019
NY,Emergency Department,OP_18b_VERY_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),182,"25, 26",07/01/2018,06/30/2019
NY,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit- Psychiatric/Mental Health Patients.  A lower number of minutes is better,295,25,07/01/2018,06/30/2019
NY,Emergency Department,OP_18c_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (high),263,25,07/01/2018,06/30/2019
NY,Emergency Department,OP_18c_LOW_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (low),204,25,07/01/2018,06/30/2019
NY,Emergency Department,OP_18c_MEDIUM_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (moderate),234,25,07/01/2018,06/30/2019
NY,Emergency Department,OP_18c_VERY_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (very high),339,25,07/01/2018,06/30/2019
NY,Heart Attack or Chest Pain,OP_2,Outpatients with chest pain or possible heart attack who got drugs to break up blood clots within 30 minutes of arrival Higher percentages are better,58,"25, 26",07/01/2018,06/30/2019
NY,Emergency Department,OP_22,Percentage of patients who left the emergency department before being seen Lower percentages are better,2,,01/01/2018,12/31/2018
NY,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes of arrival Higher percentages are better,71,25,07/01/2018,06/30/2019
NY,Colonoscopy care,OP_29,Percentage of patients receiving appropriate recommendation for follow-up screening colonoscopy Higher percentages are better,86,26,01/01/2018,12/31/2018
NY,Colonoscopy care,OP_30,Percentage of patients with history of polyps receiving follow-up colonoscopy in the appropriate timeframe Higher percentages are better,91,26,01/01/2018,12/31/2018
NY,Cataract surgery outcome,OP_31,Percentage of patients who had cataract surgery and had improvement in visual function within 90 days following the surgery Higher percentages are better,99,,01/01/2018,12/31/2018
NY,Cancer care,OP_33,Percentage of patients receiving appropriate radiation therapy for cancer that has spread to the bone Higher percentages are better,94,26,01/01/2018,12/31/2018
NY,Heart Attack or Chest Pain,OP_3b,Average (median) number of minutes before outpatients with chest pain or possible heart attack who needed specialized care were transferred to another hospital A lower number of minutes is better,76,"25, 26",07/01/2018,06/30/2019
NY,Pregnancy and Delivery Care,PC_01,"Percent of mothers whose deliveries were scheduled too early (1-2 weeks early), when a scheduled delivery was not medically necessaryLower percentages are better",1,26,07/01/2018,06/30/2019
NY,Sepsis Care,SEP_1,Percentage of patients who received appropriate care for severe sepsis and septic shock. Higher percentages are better,55,,07/01/2018,06/30/2019
NY,Sepsis Care,SEP_SH_3HR,Septic Shock 3-Hour Bundle,84,,01/01/2019,06/30/2019
NY,Sepsis Care,SEP_SH_6HR,Septic Shock 6-Hour Bundle,62,,01/01/2019,06/30/2019
NY,Sepsis Care,SEV_SEP_3HR,Severe Sepsis 3-Hour Bundle,77,,01/01/2019,06/30/2019
NY,Sepsis Care,SEV_SEP_6HR,Severe Sepsis 6-Hour Bundle,85,,01/01/2019,06/30/2019
OH,Emergency Department,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",91,"25, 26",07/01/2018,06/30/2019
OH,Emergency Department,ED_2b_HIGH_MIN,"Average time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better (high)",102,"25, 26",07/01/2018,06/30/2019
OH,Emergency Department,ED_2b_LOW_MIN,"Average time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better (low)",61,"25, 26",07/01/2018,06/30/2019
OH,Emergency Department,ED_2b_MEDIUM_MIN,"Average time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better (moderate)",85,"25, 26",07/01/2018,06/30/2019
OH,Emergency Department,ED_2b_VERY_HIGH_MIN,"Average time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better (high)",119,"25, 26",07/01/2018,06/30/2019
OH,Preventive Care,IMM_3,Healthcare workers given influenza vaccination Higher percentages are better,87,,10/01/2018,03/31/2019
OH,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,132,"25, 26",07/01/2018,06/30/2019
OH,Emergency Department,OP_18b_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),144,"25, 26",07/01/2018,06/30/2019
OH,Emergency Department,OP_18b_LOW_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (low),110,"25, 26",07/01/2018,06/30/2019
OH,Emergency Department,OP_18b_MEDIUM_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (moderate),129,"25, 26",07/01/2018,06/30/2019
OH,Emergency Department,OP_18b_VERY_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),148,"25, 26",07/01/2018,06/30/2019
OH,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit- Psychiatric/Mental Health Patients.  A lower number of minutes is better,212,25,07/01/2018,06/30/2019
OH,Emergency Department,OP_18c_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (high),234,25,07/01/2018,06/30/2019
OH,Emergency Department,OP_18c_LOW_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (low),193,25,07/01/2018,06/30/2019
OH,Emergency Department,OP_18c_MEDIUM_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (moderate),220,25,07/01/2018,06/30/2019
OH,Emergency Department,OP_18c_VERY_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (very high),193,25,07/01/2018,06/30/2019
OH,Heart Attack or Chest Pain,OP_2,Outpatients with chest pain or possible heart attack who got drugs to break up blood clots within 30 minutes of arrival Higher percentages are better,26,"25, 26",07/01/2018,06/30/2019
OH,Emergency Department,OP_22,Percentage of patients who left the emergency department before being seen Lower percentages are better,1,,01/01/2018,12/31/2018
OH,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes of arrival Higher percentages are better,75,25,07/01/2018,06/30/2019
OH,Colonoscopy care,OP_29,Percentage of patients receiving appropriate recommendation for follow-up screening colonoscopy Higher percentages are better,92,26,01/01/2018,12/31/2018
OH,Colonoscopy care,OP_30,Percentage of patients with history of polyps receiving follow-up colonoscopy in the appropriate timeframe Higher percentages are better,95,26,01/01/2018,12/31/2018
OH,Cataract surgery outcome,OP_31,Percentage of patients who had cataract surgery and had improvement in visual function within 90 days following the surgery Higher percentages are better,99,,01/01/2018,12/31/2018
OH,Cancer care,OP_33,Percentage of patients receiving appropriate radiation therapy for cancer that has spread to the bone Higher percentages are better,96,26,01/01/2018,12/31/2018
OH,Heart Attack or Chest Pain,OP_3b,Average (median) number of minutes before outpatients with chest pain or possible heart attack who needed specialized care were transferred to another hospital A lower number of minutes is better,59,"25, 26",07/01/2018,06/30/2019
OH,Pregnancy and Delivery Care,PC_01,"Percent of mothers whose deliveries were scheduled too early (1-2 weeks early), when a scheduled delivery was not medically necessaryLower percentages are better",2,26,07/01/2018,06/30/2019
OH,Sepsis Care,SEP_1,Percentage of patients who received appropriate care for severe sepsis and septic shock. Higher percentages are better,56,,07/01/2018,06/30/2019
OH,Sepsis Care,SEP_SH_3HR,Septic Shock 3-Hour Bundle,84,,01/01/2019,06/30/2019
OH,Sepsis Care,SEP_SH_6HR,Septic Shock 6-Hour Bundle,61,,01/01/2019,06/30/2019
OH,Sepsis Care,SEV_SEP_3HR,Severe Sepsis 3-Hour Bundle,77,,01/01/2019,06/30/2019
OH,Sepsis Care,SEV_SEP_6HR,Severe Sepsis 6-Hour Bundle,88,,01/01/2019,06/30/2019
OK,Emergency Department,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",74,"25, 26",07/01/2018,06/30/2019
OK,Emergency Department,ED_2b_HIGH_MIN,"Average time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better (high)",109,"25, 26",07/01/2018,06/30/2019
