Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,MORT-30-AMI Achievement Threshold,MORT-30-AMI Benchmark,MORT-30-AMI Baseline Rate,MORT-30-AMI Performance Rate,MORT-30-AMI Achievement Points,MORT-30-AMI Improvement Points,MORT-30-AMI Measure Score,MORT-30-HF Achievement Threshold,MORT-30-HF Benchmark,MORT-30-HF Baseline Rate,MORT-30-HF Performance Rate,MORT-30-HF Achievement Points,MORT-30-HF Improvement Points,MORT-30-HF Measure Score,MORT-30-PN Achievement Threshold,MORT-30-PN Benchmark,MORT-30-PN Baseline Rate,MORT-30-PN Performance Rate,MORT-30-PN Achievement Points,MORT-30-PN Improvement Points,MORT-30-PN Measure Score,COMP-HIP-KNEE Achievement Threshold,COMP-HIP-KNEE Benchmark,COMP-HIP-KNEE Baseline Rate,COMP-HIP-KNEE Performance Rate,COMP-HIP-KNEE Achievement Points,COMP-HIP-KNEE Improvement Points,COMP-HIP-KNEE Measure Score
190046,TOURO INFIRMARY,1401 FOUCHER STREET,NEW ORLEANS,LA,70115,Orleans,0.853715,0.875869,0.845508,0.877163,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.895612,0.896895,6 out of 10,1 out of 9,6 out of 10,0.882266,0.909532,0.900699,0.920864,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.028060,0.019567,10 out of 10,9 out of 9,10 out of 10
190050,BEAUREGARD MEMORIAL HOSPITAL,600 S PINE STREET,DERIDDER,LA,70634,Beauregard,0.853715,0.875869,0.853316,0.870573,7 out of 10,7 out of 9,7 out of 10,0.881090,0.906068,0.882554,0.906859,10 out of 10,9 out of 9,10 out of 10,0.882266,0.909532,0.890929,0.887657,2 out of 10,0 out of 9,2 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
190053,JENNINGS AMERICAN LEGION HOSPITAL,1634 ELTON ROAD,JENNINGS,LA,70546,Jefferson Davis,0.853715,0.875869,0.832170,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.854132,0.867720,0 out of 10,2 out of 9,2 out of 10,0.882266,0.909532,0.886036,0.866549,0 out of 10,0 out of 9,0 out of 10,0.032229,0.023178,0.028219,0.023070,10 out of 10,9 out of 9,10 out of 10
190054,IBERIA MEDICAL CENTER,2315 E MAIN STREET,NEW IBERIA,LA,70562,Iberia,0.853715,0.875869,0.852638,0.871702,8 out of 10,8 out of 9,8 out of 10,0.881090,0.906068,0.857306,0.880979,0 out of 10,4 out of 9,4 out of 10,0.882266,0.909532,0.850593,0.890308,3 out of 10,6 out of 9,6 out of 10,0.032229,0.023178,0.027127,0.021646,10 out of 10,9 out of 9,10 out of 10
190060,LAKE CHARLES MEMORIAL HOSPITAL,1701 OAK PARK BLVD,LAKE CHARLES,LA,70601,Calcasieu,0.853715,0.875869,0.853983,0.875768,9 out of 10,9 out of 9,9 out of 10,0.881090,0.906068,0.855588,0.903673,9 out of 10,9 out of 9,9 out of 10,0.882266,0.909532,0.857598,0.908106,9 out of 10,9 out of 9,9 out of 10,0.032229,0.023178,0.025787,0.031032,2 out of 10,0 out of 9,2 out of 10
190064,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,5000 HENNESSY BLVD,BATON ROUGE,LA,70808,East Baton Rouge,0.853715,0.875869,0.834905,0.861089,3 out of 10,6 out of 9,6 out of 10,0.881090,0.906068,0.844632,0.850945,0 out of 10,1 out of 9,1 out of 10,0.882266,0.909532,0.861683,0.890984,3 out of 10,6 out of 9,6 out of 10,0.032229,0.023178,0.025446,0.022121,10 out of 10,9 out of 9,10 out of 10
190065,BATON ROUGE GENERAL MEDICAL CENTER,3600 FLORIDA BLVD,BATON ROUGE,LA,70806,East Baton Rouge,0.853715,0.875869,0.854555,0.842189,0 out of 10,0 out of 9,0 out of 10,0.881090,0.906068,0.875022,0.871873,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.877807,0.897380,5 out of 10,6 out of 9,6 out of 10,0.032229,0.023178,0.047179,0.030678,2 out of 10,6 out of 9,6 out of 10
190081,WEST CARROLL MEMORIAL HOSPITAL,706 ROSS STREET,OAK GROVE,LA,71263,West Carroll,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.875997,0.884785,2 out of 10,2 out of 9,2 out of 10,0.882266,0.909532,0.847710,0.918409,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
190086,NORTHERN LOUISIANA MEDICAL CENTER,401 EAST VAUGHN AVENUE,RUSTON,LA,71270,Lincoln,0.853715,0.875869,0.826574,0.868270,6 out of 10,8 out of 9,8 out of 10,0.881090,0.906068,0.868548,0.894379,5 out of 10,6 out of 9,6 out of 10,0.882266,0.909532,0.867416,0.882102,0 out of 10,3 out of 9,3 out of 10,0.032229,0.023178,0.033067,Not Available,Not Available,Not Available,Not Available
190088,SPRINGHILL MEDICAL CENTER,2001 DOCTORS DRIVE,SPRINGHILL,LA,71075,Webster,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.887155,0.897593,6 out of 10,5 out of 9,6 out of 10,0.882266,0.909532,0.850273,0.901122,7 out of 10,8 out of 9,8 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
190098,OCHSNER LSU HEALTH SHREVEPORT,1541 KINGS HIGHWAY,SHREVEPORT,LA,71103,Caddo,0.853715,0.875869,0.862505,0.872539,8 out of 10,7 out of 9,8 out of 10,0.881090,0.906068,0.870919,0.879366,0 out of 10,2 out of 9,2 out of 10,0.882266,0.909532,0.887212,0.894341,4 out of 10,3 out of 9,4 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
190099,AVOYELLES HOSPITAL,4231 HIGHWAY 1192,MARKSVILLE,LA,71351,Avoyelles,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.856125,0.876567,0 out of 10,4 out of 9,4 out of 10,0.882266,0.909532,0.863922,0.887778,2 out of 10,5 out of 9,5 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
190102,"OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC",4801 AMBASSADOR CAFFERY PARKWAY,LAFAYETTE,LA,70508,Lafayette,0.853715,0.875869,0.825709,0.875132,9 out of 10,9 out of 9,9 out of 10,0.881090,0.906068,0.881728,0.881920,1 out of 10,0 out of 9,1 out of 10,0.882266,0.909532,0.880924,0.896896,5 out of 10,5 out of 9,5 out of 10,0.032229,0.023178,0.027493,0.024168,9 out of 10,7 out of 9,9 out of 10
190111,"WILLIS KNIGHTON MEDICAL CENTER, INC",2600 GREENWOOD ROAD,SHREVEPORT,LA,71103,Caddo,0.853715,0.875869,0.846202,0.864909,5 out of 10,6 out of 9,6 out of 10,0.881090,0.906068,0.915186,0.913526,10 out of 10,0 out of 9,10 out of 10,0.882266,0.909532,0.905897,0.901674,7 out of 10,0 out of 9,7 out of 10,0.032229,0.023178,0.037866,0.019574,10 out of 10,9 out of 9,10 out of 10
190114,CLAIBORNE MEMORIAL MEDICAL CENTER,620 EAST COLLEGE STREET,HOMER,LA,71040,Claiborne,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.863787,0.865858,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.856341,0.885089,1 out of 10,5 out of 9,5 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
190116,MOREHOUSE GENERAL HOSPITAL,323 W WALNUT,BASTROP,LA,71220,Morehouse,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.869911,0.872658,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.833451,0.905631,8 out of 10,9 out of 9,9 out of 10,0.032229,0.023178,0.034145,Not Available,Not Available,Not Available,Not Available
190125,ST FRANCIS MEDICAL CENTER,309 JACKSON STREET,MONROE,LA,71201,Ouachita,0.853715,0.875869,0.855489,0.871221,8 out of 10,7 out of 9,8 out of 10,0.881090,0.906068,0.876504,0.890739,4 out of 10,4 out of 9,4 out of 10,0.882266,0.909532,0.879172,0.878025,0 out of 10,0 out of 9,0 out of 10,0.032229,0.023178,0.024038,0.019256,10 out of 10,9 out of 9,10 out of 10
190128,WOMANS HOSPITAL,100 WOMAN'S WAY,BATON ROUGE,LA,70817,East Baton Rouge,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,Not Available,Not Available,Not Available,Not Available,Not Available,0.882266,0.909532,Not Available,Not Available,Not Available,Not Available,Not Available,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
190140,FRANKLIN MEDICAL CENTER,2106 LOOP ROAD,WINNSBORO,LA,71295,Franklin,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.886418,0.885497,2 out of 10,0 out of 9,2 out of 10,0.882266,0.909532,0.832010,0.875090,0 out of 10,5 out of 9,5 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
190144,MINDEN MEDICAL CENTER,NO 1 MEDICAL PLAZA,MINDEN,LA,71055,Webster,0.853715,0.875869,0.839764,0.872413,8 out of 10,9 out of 9,9 out of 10,0.881090,0.906068,0.884115,0.877241,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.872770,0.897813,6 out of 10,6 out of 9,6 out of 10,0.032229,0.023178,0.031931,0.036826,0 out of 10,0 out of 9,0 out of 10
190146,EAST JEFFERSON GENERAL HOSPITAL,4200 HOUMA BLVD,METAIRIE,LA,70006,Jefferson,0.853715,0.875869,0.866887,0.873912,9 out of 10,7 out of 9,9 out of 10,0.881090,0.906068,0.867358,0.898659,7 out of 10,8 out of 9,8 out of 10,0.882266,0.909532,0.903930,0.929001,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.029901,0.022438,10 out of 10,9 out of 9,10 out of 10
190151,RICHARDSON MEDICAL CENTER,254 HIGHWAY 3048,RAYVILLE,LA,71269,Richland,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.862827,0.870866,0 out of 10,1 out of 9,1 out of 10,0.882266,0.909532,0.867431,0.907503,9 out of 10,9 out of 9,9 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
190160,GLENWOOD REGIONAL MEDICAL CENTER,503 MCMILLAN ROAD,WEST MONROE,LA,71291,Ouachita,0.853715,0.875869,0.858650,0.876851,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.868432,0.902760,8 out of 10,9 out of 9,9 out of 10,0.882266,0.909532,0.869197,0.892319,4 out of 10,5 out of 9,5 out of 10,0.032229,0.023178,Not Available,0.021167,10 out of 10,Not Available,10 out of 10
190164,BYRD REGIONAL HOSPITAL,1020 FERTITTA BLVD,LEESVILLE,LA,71446,Vernon,0.853715,0.875869,0.840963,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.861121,0.893555,5 out of 10,7 out of 9,7 out of 10,0.882266,0.909532,0.886377,0.920552,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.031932,Not Available,Not Available,Not Available,Not Available
190167,MERCY REGIONAL MEDICAL CENTER,800 E MAIN,VILLE PLATTE,LA,70586,Evangeline,0.853715,0.875869,0.865046,0.875274,9 out of 10,9 out of 9,9 out of 10,0.881090,0.906068,0.894842,0.881305,1 out of 10,0 out of 9,1 out of 10,0.882266,0.909532,0.898782,0.910035,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.030884,0.022371,10 out of 10,9 out of 9,10 out of 10
190176,TULANE MEDICAL CENTER,1415 TULANE AVE,NEW ORLEANS,LA,70112,Orleans,0.853715,0.875869,0.833866,0.881558,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.872369,0.902210,8 out of 10,8 out of 9,8 out of 10,0.882266,0.909532,0.870109,0.896767,5 out of 10,6 out of 9,6 out of 10,0.032229,0.023178,0.027435,0.026666,6 out of 10,1 out of 9,6 out of 10
190183,LEONARD J CHABERT MEDICAL CENTER,1978 INDUSTRIAL BLVD,HOUMA,LA,70363,Terrebonne,0.853715,0.875869,0.858741,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.886616,0.883225,1 out of 10,0 out of 9,1 out of 10,0.882266,0.909532,0.886681,Not Available,Not Available,Not Available,Not Available,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
190190,"CALDWELL MEMORIAL HOSPITAL, INC",411 MAIN STREET,COLUMBIA,LA,71418,Caldwell,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.906790,0.894875,5 out of 10,0 out of 9,5 out of 10,0.882266,0.909532,Not Available,0.914326,10 out of 10,Not Available,10 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
190201,CHRISTUS OCHSNER LAKE AREA HOSPITAL,4200 NELSON ROAD,LAKE CHARLES,LA,70605,Calcasieu,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,Not Available,0.895128,6 out of 10,Not Available,6 out of 10,0.882266,0.909532,0.884786,0.897411,5 out of 10,5 out of 9,5 out of 10,0.032229,0.023178,0.034378,0.026698,6 out of 10,6 out of 9,6 out of 10
190202,OCHSNER MEDICAL CENTER - BATON ROUGE,17000 MEDICAL CENTER DR,BATON ROUGE,LA,70816,East Baton Rouge,0.853715,0.875869,0.844540,0.856663,2 out of 10,3 out of 9,3 out of 10,0.881090,0.906068,0.879564,0.866808,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.893056,0.898992,6 out of 10,3 out of 9,6 out of 10,0.032229,0.023178,0.028525,0.029483,3 out of 10,0 out of 9,3 out of 10
190204,"OCHSNER MEDICAL CENTER - NORTHSHORE, L L C",100 MEDICAL CENTER DRIVE,SLIDELL,LA,70461,Saint Tammany,0.853715,0.875869,0.841865,0.865869,5 out of 10,7 out of 9,7 out of 10,0.881090,0.906068,0.882582,0.884900,2 out of 10,0 out of 9,2 out of 10,0.882266,0.909532,0.886237,0.909787,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,Not Available,0.024229,8 out of 10,Not Available,8 out of 10
190208,EAST CARROLL PARISH HOSPITAL,336 NORTH HOOD STREET,LAKE PROVIDENCE,LA,71254,East Carroll,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.891383,0.894014,5 out of 10,1 out of 9,5 out of 10,0.882266,0.909532,0.886409,0.907485,9 out of 10,9 out of 9,9 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
190263,HEART HOSPITAL OF LAFAYETTE,1105 KALISTE SALOOM ROAD,LAFAYETTE,LA,70508,Lafayette,0.853715,0.875869,0.860488,0.854937,1 out of 10,0 out of 9,1 out of 10,0.881090,0.906068,0.879256,0.852760,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.868166,0.902894,7 out of 10,8 out of 9,8 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
190274,OCHSNER MEDICAL CENTER-KENNER,180 WEST ESPLANADE AVENUE,KENNER,LA,70065,Jefferson,0.853715,0.875869,0.860687,0.876720,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.886856,0.873864,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.870638,0.902233,7 out of 10,8 out of 9,8 out of 10,0.032229,0.023178,0.032226,0.026178,7 out of 10,6 out of 9,7 out of 10
190308,ST BERNARD PARISH HOSPITAL,8000 WEST JUDGE PEREZ DRIVE,CHALMETTE,LA,70043,Saint Bernard,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,Not Available,0.878726,0 out of 10,Not Available,0 out of 10,0.882266,0.909532,Not Available,0.905314,8 out of 10,Not Available,8 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
190312,OUR LADY OF THE ANGELS HOSPITAL,433 PLAZA STREET,BOGALUSA,LA,70427,Washington,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,Not Available,0.879188,0 out of 10,Not Available,0 out of 10,0.882266,0.909532,Not Available,0.894964,5 out of 10,Not Available,5 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
200001,ST JOSEPH HOSPITAL,360 BROADWAY,BANGOR,ME,04401,Penobscot,0.853715,0.875869,0.859858,0.877230,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.896904,0.881228,1 out of 10,0 out of 9,1 out of 10,0.882266,0.909532,0.896304,0.907196,9 out of 10,8 out of 9,9 out of 10,0.032229,0.023178,0.038198,0.030825,2 out of 10,4 out of 9,4 out of 10
200008,NORTHERN LIGHT HEALTH,144 STATE STREET,PORTLAND,ME,04101,Cumberland,0.853715,0.875869,0.848102,0.857809,2 out of 10,3 out of 9,3 out of 10,0.881090,0.906068,0.865949,0.885442,2 out of 10,4 out of 9,4 out of 10,0.882266,0.909532,0.882417,0.896824,5 out of 10,5 out of 9,5 out of 10,0.032229,0.023178,0.040528,0.020347,10 out of 10,9 out of 9,10 out of 10
200009,MAINE MEDICAL CENTER,22 BRAMHALL ST,PORTLAND,ME,04102,Cumberland,0.853715,0.875869,0.854673,0.873988,9 out of 10,9 out of 9,9 out of 10,0.881090,0.906068,0.875395,0.874141,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.883623,0.873492,0 out of 10,0 out of 9,0 out of 10,0.032229,0.023178,0.023470,0.014128,10 out of 10,9 out of 9,10 out of 10
200018,NORTHERN LIGHT A R GOULD HOSPITAL,PO BOX 151,PRESQUE ISLE,ME,04769,Aroostook,0.853715,0.875869,0.867204,0.889918,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.887334,0.897484,6 out of 10,5 out of 9,6 out of 10,0.882266,0.909532,0.874660,0.907739,9 out of 10,9 out of 9,9 out of 10,0.032229,0.023178,0.036909,0.031427,1 out of 10,3 out of 9,3 out of 10
200019,SOUTHERN MAINE HEALTH CARE,1 MEDICAL CENTER DRIVE,BIDDEFORD,ME,04005,York,0.853715,0.875869,0.851285,0.858313,2 out of 10,2 out of 9,2 out of 10,0.881090,0.906068,0.874776,0.852616,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.883506,0.889849,3 out of 10,2 out of 9,3 out of 10,0.032229,0.023178,0.026087,0.026039,7 out of 10,0 out of 9,7 out of 10
200020,YORK HOSPITAL,15 HOSPITAL DRIVE,YORK,ME,03909,York,0.853715,0.875869,0.870334,0.864788,5 out of 10,0 out of 9,5 out of 10,0.881090,0.906068,0.885060,0.870067,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.902864,0.935372,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.034369,0.020032,10 out of 10,9 out of 9,10 out of 10
200021,MID COAST HOSPITAL,123 MEDICAL CENTER DRIVE,BRUNSWICK,ME,04011,Cumberland,0.853715,0.875869,0.841633,0.848036,0 out of 10,1 out of 9,1 out of 10,0.881090,0.906068,0.866799,0.841826,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.844033,0.884700,1 out of 10,6 out of 9,6 out of 10,0.032229,0.023178,0.031114,0.020497,10 out of 10,9 out of 9,10 out of 10
200024,CENTRAL MAINE MEDICAL CENTER,300 MAIN STREET,LEWISTON,ME,04240,Androscoggin,0.853715,0.875869,0.862221,0.892975,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.871541,0.849999,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.883146,0.898788,6 out of 10,5 out of 9,6 out of 10,0.032229,0.023178,0.043473,0.018743,10 out of 10,9 out of 9,10 out of 10
200031,CARY MEDICAL CENTER,"163 VAN BUREN RD, SUITE 1",CARIBOU,ME,04736,Aroostook,0.853715,0.875869,0.864746,0.861548,4 out of 10,0 out of 9,4 out of 10,0.881090,0.906068,0.877268,0.856285,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.887346,0.874634,0 out of 10,0 out of 9,0 out of 10,0.032229,0.023178,0.029265,0.019260,10 out of 10,9 out of 9,10 out of 10
200033,EASTERN MAINE MEDICAL CENTER,PO BOX 404,BANGOR,ME,04401,Penobscot,0.853715,0.875869,0.841825,0.880859,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.869290,0.870739,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.880904,0.902812,7 out of 10,7 out of 9,7 out of 10,0.032229,0.023178,0.031607,0.028001,5 out of 10,4 out of 9,5 out of 10
200034,ST MARY'S REGIONAL MEDICAL CENTER,93 CAMPUS AVENUE - PO BOX 291,LEWISTON,ME,04243,Androscoggin,0.853715,0.875869,0.849417,0.874709,9 out of 10,9 out of 9,9 out of 10,0.881090,0.906068,0.876204,0.875245,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.906869,0.915332,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.033569,0.034299,0 out of 10,0 out of 9,0 out of 10
200037,FRANKLIN MEMORIAL HOSPITAL,111 FRANKLIN HEALTH COMMONS,FARMINGTON,ME,04938,Franklin,0.853715,0.875869,0.840051,0.855729,1 out of 10,4 out of 9,4 out of 10,0.881090,0.906068,0.877276,0.887425,3 out of 10,3 out of 9,3 out of 10,0.882266,0.909532,0.869491,0.883981,1 out of 10,3 out of 9,3 out of 10,0.032229,0.023178,0.030545,0.023420,9 out of 10,9 out of 9,9 out of 10
200039,MAINEGENERAL MEDICAL CENTER,35 MEDICAL CENTER PARKWAY,AUGUSTA,ME,04330,Kennebec,0.853715,0.875869,0.862214,0.860958,3 out of 10,0 out of 9,3 out of 10,0.881090,0.906068,0.880580,0.878991,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.887718,0.901760,7 out of 10,6 out of 9,7 out of 10,0.032229,0.023178,0.026895,0.022523,10 out of 10,9 out of 9,10 out of 10
200041,NORTHERN LIGHT INLAND HOSPITAL,200 KENNEDY MEMORIAL DRIVE,WATERVILLE,ME,04901,Kennebec,0.853715,0.875869,0.858170,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.872340,0.861051,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.891313,0.897994,6 out of 10,3 out of 9,6 out of 10,0.032229,0.023178,0.029619,0.026834,6 out of 10,4 out of 9,6 out of 10
200050,NORTHERN LIGHT MAINE COAST HOSPITAL,50 UNION STREET,ELLSWORTH,ME,04605,Hancock,0.853715,0.875869,0.863989,0.875181,9 out of 10,9 out of 9,9 out of 10,0.881090,0.906068,0.869048,0.882082,1 out of 10,3 out of 9,3 out of 10,0.882266,0.909532,0.902402,0.902176,7 out of 10,0 out of 9,7 out of 10,0.032229,0.023178,0.047419,0.023376,9 out of 10,9 out of 9,9 out of 10
200052,NORTHERN MAINE MEDICAL CENTER,194 E MAIN STREET,FORT KENT,ME,04743,Aroostook,0.853715,0.875869,0.865380,0.865420,5 out of 10,0 out of 9,5 out of 10,0.881090,0.906068,0.895939,0.886174,2 out of 10,0 out of 9,2 out of 10,0.882266,0.909532,0.886241,0.908132,9 out of 10,9 out of 9,9 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
200063,PENOBSCOT BAY MEDICAL CENTER,6 GLEN COVE DRIVE,ROCKPORT,ME,04856,Knox,0.853715,0.875869,0.843764,0.845171,0 out of 10,0 out of 9,0 out of 10,0.881090,0.906068,0.869826,0.877909,0 out of 10,2 out of 9,2 out of 10,0.882266,0.909532,0.878688,0.904308,8 out of 10,8 out of 9,8 out of 10,0.032229,0.023178,0.026459,0.026003,7 out of 10,1 out of 9,7 out of 10
220001,HEALTH ALLIANCE - CLINTON HOSPITAL,60 HOSPITAL ROAD,LEOMINSTER,MA,01453,Worcester,0.853715,0.875869,0.849314,0.871292,8 out of 10,8 out of 9,8 out of 10,0.881090,0.906068,0.869244,0.894882,5 out of 10,6 out of 9,6 out of 10,0.882266,0.909532,0.891425,0.895043,5 out of 10,1 out of 9,5 out of 10,0.032229,0.023178,0.037177,0.024366,8 out of 10,9 out of 9,9 out of 10
220002,MOUNT AUBURN HOSPITAL,330 MOUNT AUBURN STREET,CAMBRIDGE,MA,02138,Middlesex,0.853715,0.875869,0.877383,0.877147,10 out of 10,0 out of 9,10 out of 10,0.881090,0.906068,0.902739,0.901359,8 out of 10,0 out of 9,8 out of 10,0.882266,0.909532,0.912454,0.931586,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.035127,0.028191,5 out of 10,5 out of 9,5 out of 10
220008,STURDY MEMORIAL HOSPITAL,211 PARK STREET,ATTLEBORO,MA,02703,Bristol,0.853715,0.875869,0.849904,0.874621,9 out of 10,9 out of 9,9 out of 10,0.881090,0.906068,0.885543,0.885002,2 out of 10,0 out of 9,2 out of 10,0.882266,0.909532,0.889972,0.905052,8 out of 10,7 out of 9,8 out of 10,0.032229,0.023178,0.039776,0.036561,0 out of 10,1 out of 9,1 out of 10
220010,LAWRENCE GENERAL HOSPITAL,ONE GENERAL STREET,LAWRENCE,MA,01842,Essex,0.853715,0.875869,0.855968,0.872160,8 out of 10,8 out of 9,8 out of 10,0.881090,0.906068,0.901063,0.890758,4 out of 10,0 out of 9,4 out of 10,0.882266,0.909532,0.886085,0.909047,9 out of 10,9 out of 9,9 out of 10,0.032229,0.023178,0.035546,0.022283,10 out of 10,9 out of 9,10 out of 10
