year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_denominator,analysis_value
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28135,Tallahatchie County,MISSISSIPPI,Rural,All,"undefined",20673
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28137,Tate County,MISSISSIPPI,Urban,All,"undefined",13513
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28139,Tippah County,MISSISSIPPI,Rural,All,"undefined",15970
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28141,Tishomingo County,MISSISSIPPI,Rural,All,"undefined",18081
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28145,Union County,MISSISSIPPI,Rural,All,"undefined",17861
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28147,Walthall County,MISSISSIPPI,Rural,All,"undefined",20175
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28149,Warren County,MISSISSIPPI,Rural,All,"undefined",8952
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28151,Washington County,MISSISSIPPI,Rural,All,"undefined",14229
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28153,Wayne County,MISSISSIPPI,Rural,All,"undefined",11702
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28155,Webster County,MISSISSIPPI,Rural,All,"undefined",5394
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28157,Wilkinson County,MISSISSIPPI,Rural,All,"undefined",12272
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28159,Winston County,MISSISSIPPI,Rural,All,"undefined",13146
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28161,Yalobusha County,MISSISSIPPI,Rural,All,"undefined",9722
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28163,Yazoo County,MISSISSIPPI,Rural,All,"undefined",13024
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29001,Adair County,MISSOURI,Rural,All,"undefined",11731
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29003,Andrew County,MISSOURI,Urban,All,"undefined",26044
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29005,Atchison County,MISSOURI,Rural,All,"undefined",8603
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29007,Audrain County,MISSOURI,Rural,All,"undefined",11845
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29009,Barry County,MISSOURI,Rural,All,"undefined",12631
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29011,Barton County,MISSOURI,Rural,All,"undefined",15537
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29013,Bates County,MISSOURI,Urban,All,"undefined",12406
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29015,Benton County,MISSOURI,Rural,All,"undefined",13183
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29019,Boone County,MISSOURI,Urban,All,"undefined",11838
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29021,Buchanan County,MISSOURI,Urban,All,"undefined",16825
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29023,Butler County,MISSOURI,Rural,All,"undefined",12637
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29025,Caldwell County,MISSOURI,Urban,All,"undefined",13450
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29027,Callaway County,MISSOURI,Urban,All,"undefined",16149
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29029,Camden County,MISSOURI,Rural,All,"undefined",14553
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29031,Cape Girardeau County,MISSOURI,Urban,All,"undefined",14884
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29033,Carroll County,MISSOURI,Rural,All,"undefined",10111
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29035,Carter County,MISSOURI,Rural,All,"undefined",9206
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29037,Cass County,MISSOURI,Urban,All,"undefined",9907
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29039,Cedar County,MISSOURI,Rural,All,"undefined",10987
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29043,Christian County,MISSOURI,Urban,All,"undefined",10497
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29045,Clark County,MISSOURI,Rural,All,"undefined",21162
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29047,Clay County,MISSOURI,Urban,All,"undefined",10162
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29049,Clinton County,MISSOURI,Urban,All,"undefined",12061
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29051,Cole County,MISSOURI,Urban,All,"undefined",14931
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29053,Cooper County,MISSOURI,Rural,All,"undefined",11566
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29055,Crawford County,MISSOURI,Urban,All,"undefined",14165
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29059,Dallas County,MISSOURI,Urban,All,"undefined",9751
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29061,Daviess County,MISSOURI,Rural,All,"undefined",8871
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29063,DeKalb County,MISSOURI,Urban,All,"undefined",8335
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29065,Dent County,MISSOURI,Rural,All,"undefined",15893
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29067,Douglas County,MISSOURI,Rural,All,"undefined",9807
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29069,Dunklin County,MISSOURI,Rural,All,"undefined",14048
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29071,Franklin County,MISSOURI,Urban,All,"undefined",9467
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29073,Gasconade County,MISSOURI,Rural,All,"undefined",11051
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29075,Gentry County,MISSOURI,Rural,All,"undefined",19765
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29077,Greene County,MISSOURI,Urban,All,"undefined",12245
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29079,Grundy County,MISSOURI,Rural,All,"undefined",16547
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29081,Harrison County,MISSOURI,Rural,All,"undefined",10532
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29083,Henry County,MISSOURI,Rural,All,"undefined",10454
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29085,Hickory County,MISSOURI,Rural,All,"undefined",17760
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29087,Holt County,MISSOURI,Rural,All,"undefined",10557
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29091,Howell County,MISSOURI,Rural,All,"undefined",8664
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29093,Iron County,MISSOURI,Rural,All,"undefined",10540
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29095,Jackson County,MISSOURI,Urban,All,"undefined",8479
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29097,Jasper County,MISSOURI,Urban,All,"undefined",16243
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29099,Jefferson County,MISSOURI,Urban,All,"undefined",10840
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29101,Johnson County,MISSOURI,Rural,All,"undefined",7431
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29105,Laclede County,MISSOURI,Rural,All,"undefined",13662
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29107,Lafayette County,MISSOURI,Urban,All,"undefined",9753
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29109,Lawrence County,MISSOURI,Rural,All,"undefined",9946
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29111,Lewis County,MISSOURI,Rural,All,"undefined",21456
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29113,Lincoln County,MISSOURI,Urban,All,"undefined",12616
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29115,Linn County,MISSOURI,Rural,All,"undefined",9767
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29117,Livingston County,MISSOURI,Rural,All,"undefined",11402
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29119,McDonald County,MISSOURI,Urban,All,"undefined",10445
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29121,Macon County,MISSOURI,Rural,All,"undefined",18103
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,29123,Madison County,MISSOURI,Rural,All,"undefined",9961
